0.14914018,0.15664291
0.14321661,0.14795762
0.14285521,0.14552574
0.14271769,0.14438699
0.1426632,0.1438657
0.1426426,0.14362913
0.14263578,0.1435295
0.14263545,0.14349875
0.14263707,0.14350265
0.14264084,0.1435236
