MSE,fitness
0.13723867,0.08988688
0.21694966,0.1489582
0.24175763,0.16788036
MSE,fitness
0.20115241,0.16085401
0.20230536,0.16219437
0.21358699,0.16245946
MSE,fitness
0.20115241,0.16085401
0.20230536,0.16219437
0.21358699,0.16245946
