MSE,fitness
0.25249898,0.18406117
0.22009861,0.18417281
0.25754339,0.19173136
MSE,fitness
0.21358699,0.16245946
0.25249898,0.18406117
0.2667424,0.19634654
MSE,fitness
0.21358699,0.16245946
0.25249898,0.18406117
0.2667424,0.19634654
