MSE,fitness
0.14636996,0.07631874
0.13337262,0.07693092
0.15985696,0.082957655
MSE,fitness
0.1410716,0.065922916
0.12913169,0.077914216
0.15898071,0.08651029
MSE,fitness
0.1410716,0.065922916
0.12913169,0.077914216
0.15898071,0.08651029
