MSE,fitness
0.24175763,0.16788036
0.24745733,0.17686318
0.25249898,0.18406117
MSE,fitness
0.20230536,0.16219437
0.21358699,0.16245946
0.25249898,0.18406117
MSE,fitness
0.20230536,0.16219437
0.21358699,0.16245946
0.25249898,0.18406117
