MSE,fitness
0.13337262,0.07693092
0.20720312,0.12622981
0.29520535,0.21533118
MSE,fitness
0.15391186,0.10168943
0.20720312,0.12622981
0.2876454,0.21259764
MSE,fitness
0.15391186,0.10168943
0.20720312,0.12622981
0.2876454,0.21259764
