MSE,fitness
0.13723867,0.08988688
0.13566458,0.115118355
0.21694966,0.1489582
MSE,fitness
0.19174333,0.14552729
0.20115241,0.16085401
0.20230536,0.16219437
MSE,fitness
0.19174333,0.14552729
0.20115241,0.16085401
0.20230536,0.16219437
