MSE,fitness
0.13723867,0.08988688
0.24175763,0.16788036
0.24745733,0.17686318
MSE,fitness
0.20230536,0.16219437
0.21358699,0.16245946
0.203746,0.162763
MSE,fitness
0.20230536,0.16219437
0.21358699,0.16245946
0.203746,0.162763
