MSE,fitness
0.13337262,0.07693092
0.15985696,0.082957655
0.17809159,0.09846125
MSE,fitness
0.16281544,0.088845424
0.15391186,0.10168943
0.1861723,0.10939496
MSE,fitness
0.16281544,0.088845424
0.15391186,0.10168943
0.1861723,0.10939496
